Weather Station ID,Country,Name,Latitude,Longitude,Elevation,ICAO ID,WMO ID,IATA ID,Time Zone
PABL0,US,Buckland Airport,65.9667,-161.15,7.0,PABL,,BKC,
1001,NO,Jan Mayen,70.9333,-8.6667,10.0,ENJA,1001.0,,Europe/Oslo
1002,NO,Grahuken,79.7833,14.4667,,,1002.0,,Europe/Oslo
1003,NO,Hornsund,77.0,15.5,10.0,,1003.0,,Europe/Oslo
1004,NO,Ny-Alesund Ii,78.9167,11.9333,8.0,ENAS,1004.0,,Europe/Oslo
1006,NO,Edgeoya,78.2333,22.7833,,,1006.0,,Europe/Oslo
1007,NO,Ny Alesund,78.9167,11.9333,,,1007.0,,Europe/Oslo
1008,NO,Svalbard Lufthavn,78.25,15.4667,2.0,ENSB,1008.0,LYR,Europe/Oslo
1009,NO,Phippsoya,80.6833,20.8667,4.0,,1009.0,,Europe/Oslo
1010,NO,Andoya,69.3,16.15,1.0,ENAN,1010.0,ANX,Europe/Oslo
1011,NO,Kvitoya,80.1,31.4,16.0,,1011.0,,Europe/Oslo
1015,NO,Hekkingen Fyr,69.6,17.8333,14.0,,1015.0,,Europe/Oslo
1016,NO,Senja-Grasmyrskogen,69.2833,17.7667,50.0,,1016.0,,Europe/Oslo
1023,NO,Bardufoss,69.0667,18.5333,7.0,ENDU,1023.0,BDU,Europe/Oslo
1025,NO,Tromso / Langnes,69.6833,18.9167,1.0,ENTC,1025.0,TOS,Europe/Oslo
1026,NO,Tromso,69.65,18.9333,103.0,,1026.0,,Europe/Oslo
1028,NO,Bjornoya,74.5167,19.0167,16.0,ENBJ,1028.0,,Europe/Oslo
1033,NO,Torsvag Fyr,70.25,19.5,21.0,,1033.0,,Europe/Oslo
1034,NO,Fugloykalven Fyr,70.3167,20.15,37.0,,1034.0,,Europe/Oslo
1035,NO,Oteren,69.25,19.8833,12.0,,1035.0,,Europe/Oslo
1041,NO,Nodreisa-Oyeng,69.7333,21.0167,5.0,,1041.0,,Europe/Oslo
1043,NO,Loppa,70.3333,21.4667,10.0,,1043.0,,Europe/Oslo
1045,NO,Nordstraum I Kvaenangen,69.8333,21.8833,6.0,,1045.0,,Europe/Oslo
1046,NO,Sorkjosen,69.7833,20.9667,0.0,ENSR,1046.0,SOJ,Europe/Oslo
1047,NO,Kautokeino,69.0,23.0333,305.0,ENKA,1047.0,QKX,Europe/Oslo
1049,NO,Alta Lufthavn,69.9833,23.3667,0.0,ENAT,1049.0,ALF,Europe/Oslo
1051,NO,Suolovuopmi,69.5833,23.5333,374.0,,1051.0,,Europe/Oslo
1052,NO,Hammerfest,70.6667,23.6667,8.0,ENHF,1052.0,HFT,Europe/Oslo
1055,NO,Fruholmen Fyr,71.1,24.0,13.0,,1055.0,,Europe/Oslo
1057,NO,Cuovddatmohkki,69.3667,24.4333,286.0,,1057.0,,Europe/Oslo
1059,NO,Banak,70.0667,24.9833,0.0,ENNA,1059.0,LKL,Europe/Oslo
1062,NO,Hopen,76.5,25.0667,6.0,ENHO,1062.0,,Europe/Oslo
1065,NO,Karasjok,69.4667,25.5,129.0,,1065.0,,Europe/Oslo
1066,NO,Helnes Fyr,71.0667,26.2333,33.0,,1066.0,,Europe/Oslo
1068,NO,Honningsvag / Valan,71.0167,25.9833,1.0,ENHV,1068.0,HVG,Europe/Oslo
1074,NO,Mehamn,71.0333,27.8333,1.0,ENMH,1074.0,MEH,Europe/Oslo
1075,NO,Rustefjelbma,70.4,28.2,9.0,,1075.0,,Europe/Oslo
1078,NO,Sletnes Fyr,71.0833,28.2333,8.0,,1078.0,,Europe/Oslo
1083,NO,Berlevag,70.8667,29.0333,1.0,ENBV,1083.0,BVG,Europe/Oslo
1088,NO,Vadso,70.0667,29.85,3.0,ENVD,1088.0,VDS,Europe/Oslo
1089,NO,Kirkenes Lufthavn,69.7333,29.9,9.0,ENKR,1089.0,KKN,Europe/Oslo
1092,NO,Makkaur Fyr,70.7,30.0833,9.0,,1092.0,,Europe/Oslo
1097,NO,Svartnes,70.35,31.05,12.0,ENSS,1097.0,,Europe/Oslo
1098,NO,Vardo,70.3667,31.1,14.0,,1098.0,,Europe/Oslo
1102,NO,Sklinna Fyr,65.2,11.0,23.0,,1102.0,,Europe/Oslo
1103,NO,Leka,65.1,11.7,47.0,,1103.0,,Europe/Oslo
1106,NO,Rost Ii,67.5,12.0833,10.0,,1106.0,,Europe/Oslo
1107,NO,Rost Flyplass,67.5167,12.1,4.0,ENRS,1107.0,RET,Europe/Oslo
1108,NO,Vega-Vallsjo,65.7,11.85,2.0,,1108.0,,Europe/Oslo
1110,NO,Ytterholmen Fyr,66.0,11.6833,33.0,,1110.0,,Europe/Oslo
1112,NO,Bronnoysund / Bronnoy,65.4667,12.2167,0.0,ENBN,1112.0,BNN,Europe/Oslo
1115,NO,Myken,66.75,12.4833,17.0,,1115.0,,Europe/Oslo
1116,NO,Sandnessjoen / Stokka,65.9667,12.4667,1.0,ENST,1116.0,SSJ,Europe/Oslo
1121,NO,Nord-Solvaer,66.4,12.6167,10.0,,1121.0,,Europe/Oslo
1122,NO,Mosjoen Kjaerstad,65.8,13.1333,70.0,ENMS,1122.0,MJF,Europe/Oslo
1134,NO,Majavatn Iii,65.1833,13.4167,339.0,,1134.0,,Europe/Oslo
1137,NO,Stott,66.9333,13.45,12.0,,1137.0,,Europe/Oslo
1138,NO,Tennholmen Fyr,67.3,13.5,14.0,,1138.0,,Europe/Oslo
1141,NO,Leknes,68.15,13.6167,2.0,ENLK,1141.0,LKN,Europe/Oslo
1147,NO,Susendal-Bjormo,65.5167,14.0167,265.0,,1147.0,,Europe/Oslo
1149,NO,Rana-Basmoen,66.3333,14.1,40.0,,1149.0,,Europe/Oslo
1151,NO,Mo I Rana / Rossvoll,66.3667,14.3,7.0,ENRA,1151.0,MQN,Europe/Oslo
1152,NO,Bodo Vi,67.2667,14.3667,1.0,ENBO,1152.0,,Europe/Oslo
1154,NO,Litloy Fyr,68.5833,14.3,30.0,,1154.0,,Europe/Oslo
1155,NO,Bo I Vesteralen Ii,68.6333,14.4667,12.0,,1155.0,,Europe/Oslo
1160,NO,Skrova Fyr,68.15,14.65,11.0,,1160.0,,Europe/Oslo
1161,NO,Svolvaer / Helle,68.25,14.6667,0.0,ENSH,1161.0,SVJ,Europe/Oslo
1162,NO,Storkmarknes / Skagen,68.5833,15.0167,0.0,ENSK,1162.0,SKN,Europe/Oslo
1167,NO,Sortland,68.7,15.4167,3.0,,1167.0,,Europe/Oslo
1169,NO,Saltdal,66.85,15.3167,81.0,,1169.0,,Europe/Oslo
1172,NO,Finnoy I Hamaroy,68.0,15.6167,53.0,,1172.0,,Europe/Oslo
1183,NO,Evenes,68.5167,16.6833,26.0,ENEV,1183.0,EVE,Europe/Oslo
1193,NO,Narvik / Framnes,68.4333,17.4,3.0,,1193.0,,Europe/Oslo
1194,NO,Narvik Iii,68.4667,17.5,17.0,ENNK,1194.0,,Europe/Oslo
1196,NO,Tennevoll,68.75,17.8167,21.0,,1196.0,,Europe/Oslo
1199,NO,Sihcajavri,68.75,23.5333,382.0,,1199.0,,Europe/Oslo
1203,NO,Krakenes,62.0333,4.9833,41.0,,1203.0,,Europe/Oslo
1205,NO,Svinoy Fyr,62.3333,5.2667,38.0,,1205.0,,Europe/Oslo
1209,NO,Orsta-Volda / Hovden,62.1833,6.0667,7.0,ENOV,1209.0,HOV,Europe/Oslo
1210,NO,Alesund / Vigra,62.5667,6.1167,2.0,ENAL,1210.0,,Europe/Oslo
1212,NO,Ona Ii,62.8667,6.5333,13.0,,1212.0,,Europe/Oslo
1217,NO,Molde / Aro,62.75,7.2667,0.0,ENML,1217.0,MOL,Europe/Oslo
1218,NO,Tafjord,62.2333,7.4167,15.0,,1218.0,,Europe/Oslo
1223,NO,Kristiansund / Kvernberget,63.1167,7.8333,6.0,ENKB,1223.0,KSU,Europe/Oslo
1224,NO,Skalmen Fyr,63.4667,7.75,13.0,,1224.0,,Europe/Oslo
1227,NO,Tingvoll-Hanem,62.8333,8.3,69.0,,1227.0,,Europe/Oslo
1228,NO,Sula,63.85,8.4667,4.0,,1228.0,,Europe/Oslo
1231,NO,Lesjaskog,62.2333,8.3667,621.0,,1231.0,,Europe/Oslo
1232,NO,Vinjeora Ii,63.2,9.0,47.0,,1232.0,,Europe/Oslo
1237,NO,Fokstua Ii,62.15,9.2833,,,1237.0,,Europe/Oslo
1238,NO,Fokstua Ii,62.1167,9.2833,972.0,,1238.0,,Europe/Oslo
1240,NO,Halten Fyr,64.1667,9.4167,16.0,,1240.0,,Europe/Oslo
1241,NO,Orland Iii,63.7,9.6,0.0,ENOL,1241.0,OLA,Europe/Oslo
1245,NO,Oppdal-Bjorke,62.6,9.6833,630.0,,1245.0,,Europe/Oslo
1252,NO,Berkak-Lyngholt,62.8167,10.0167,475.0,,1252.0,,Europe/Oslo
1259,NO,Buholmrasa Fyr,64.4,10.45,21.0,,1259.0,,Europe/Oslo
1262,NO,Nordoyan Fyr,64.8,10.55,33.0,,1262.0,,Europe/Oslo
1265,NO,Tynset Ii,62.2667,10.7667,,,1265.0,,Europe/Oslo
1271,NO,Trondheim / Vaernes,63.4667,10.9333,1.0,ENVA,1271.0,,Europe/Oslo
1274,NO,Selbu-Stubbe,63.2,11.1167,242.0,,1274.0,,Europe/Oslo
1277,NO,Steinkjer,64.0167,11.45,80.0,,1277.0,,Europe/Oslo
1278,NO,Verdal-Reppe,63.7833,11.6667,81.0,,1278.0,,Europe/Oslo
1280,NO,Namdalseid,64.25,11.2,86.0,,1280.0,,Europe/Oslo
1282,NO,Rorvik / Ryum,64.8333,11.15,4.0,ENRM,1282.0,,Europe/Oslo
1288,NO,Roros,62.5667,11.3833,628.0,,1288.0,,Europe/Oslo
1289,NO,Roros Lufthavn,62.5833,11.35,62.0,ENRO,1289.0,RRS,Europe/Oslo
1290,NO,Namsos Lufthavn,64.4667,11.5833,0.0,ENNM,1290.0,OSY,Europe/Oslo
1292,NO,Maraker-Utsyn,63.4167,11.75,239.0,,1292.0,,Europe/Oslo
1298,NO,Nordli-Holand,64.45,13.7167,433.0,,1298.0,,Europe/Oslo
1304,NO,Ytteroyane Fyr,61.5667,4.6833,26.0,,1304.0,,Europe/Oslo
1306,NO,Hellisoy Fyr,60.75,4.7167,23.0,,1306.0,,Europe/Oslo
1310,NO,Floro,61.5833,5.0333,0.0,ENFL,1310.0,FRO,Europe/Oslo
1311,NO,Bergen / Flesland,60.2833,5.2333,5.0,ENBR,1311.0,BGO,Europe/Oslo
1317,NO,Bergen / Florida,60.3833,5.3333,12.0,,1317.0,,Europe/Oslo
1319,NO,Takle,61.0333,5.3833,38.0,,1319.0,,Europe/Oslo
1320,NO,Sandane / Anda,61.8333,6.1167,6.0,ENSD,1320.0,SDN,Europe/Oslo
1321,NO,Stryn,61.9,6.55,,,1321.0,,Europe/Oslo
1322,NO,Forde-Tefre,61.4667,5.9167,64.0,,1322.0,,Europe/Oslo
1323,NO,Forde / Bringelandsasen,61.4,5.7667,31.0,,1323.0,,Europe/Oslo
1325,NO,Modalen Ii,60.8333,5.95,114.0,,1325.0,,Europe/Oslo
1328,NO,Kvamskogen,60.4,5.9167,408.0,,1328.0,,Europe/Oslo
1330,NO,Omastrand,60.2167,5.9833,1.0,,1330.0,,Europe/Oslo
1336,NO,Voss-Bo,60.65,6.5,125.0,ENBM,1336.0,,Europe/Oslo
1338,NO,Vangsnes,61.1667,6.65,,,1338.0,,Europe/Oslo
1341,NO,Eidfjord-Bu,60.4667,6.8667,117.0,,1341.0,,Europe/Oslo
1344,NO,Reimegrend,60.6833,6.75,590.0,,1344.0,,Europe/Oslo
1347,NO,Sogndal / Haukasen,61.15,7.1333,49.0,ENSG,1347.0,SOG,Europe/Oslo
1350,NO,Finsevatn,60.6,7.5333,,,1350.0,,Europe/Oslo
1355,NO,Laerdal-Tonjum,61.0667,7.5167,24.0,,1355.0,,Europe/Oslo
1357,NO,Fortun,61.5,7.7,35.0,,1357.0,,Europe/Oslo
1360,NO,Brata,61.9,7.8667,712.0,,1360.0,,Europe/Oslo
1364,NO,Geilo-Geilostolen,60.5167,8.2167,810.0,,1364.0,,Europe/Oslo
1366,NO,Sognefjell,61.5667,8.0,1415.0,,1366.0,,Europe/Oslo
1367,NO,Fagernes,60.9833,9.2333,365.0,,1367.0,,Europe/Oslo
1368,NO,Fagernes Leirin,61.0,9.3,822.0,ENFG,1368.0,VDB,Europe/Oslo
1370,NO,Skabu-Storslaen,61.5167,9.3833,865.0,,1370.0,,Europe/Oslo
1372,NO,Nesbyen-Skoglund,60.5667,9.1333,167.0,,1372.0,,Europe/Oslo
1374,NO,Vest-Torpa Ii,60.9333,10.0333,542.0,,1374.0,,Europe/Oslo
1375,NO,Kvitfjell,61.4833,9.9667,1028.0,,1375.0,,Europe/Oslo
1378,NO,Lillehammer-Saetherengen,61.1,10.4667,239.0,,1378.0,,Europe/Oslo
1379,NO,Sor-Nesset,61.8833,10.15,739.0,,1379.0,,Europe/Oslo
1380,NO,Venabu,61.65,10.1167,940.0,,1380.0,,Europe/Oslo
1383,NO,Evenstad-Overenget,61.4,11.15,255.0,,1383.0,,Europe/Oslo
1384,NO,Oslo / Gardermoen,60.2,11.0833,20.0,ENGM,1384.0,OSL,Europe/Oslo
1389,NO,Haugedalshogda,61.1667,11.45,240.0,,1389.0,,Europe/Oslo
1391,NO,Flisa,60.6167,12.0167,184.0,,1391.0,,Europe/Oslo
1393,NO,Drevsjo,61.8833,12.05,672.0,,1393.0,,Europe/Oslo
1397,NO,Trysil Vegstasjon,61.3,12.2667,,,1397.0,,Europe/Oslo
1400,NO,Ekofisk,56.5333,3.2167,46.0,,1400.0,,Europe/Oslo
1403,NO,Utsira Fyr,59.3,4.8833,55.0,,1403.0,,Europe/Oslo
1406,NO,Slatteroy Fyr,59.9167,5.0667,15.0,,1406.0,,Europe/Oslo
1408,NO,Haugesund / Karmoy,59.35,5.2167,2.0,ENHD,1408.0,HAU,Europe/Oslo
1412,NO,Obrestad,58.65,5.5667,26.0,,1412.0,,Europe/Oslo
1415,NO,Stavanger / Sola,58.8833,5.6333,0.0,ENZV,1415.0,,Europe/Oslo
1417,NO,Nedre Vats,59.4833,5.75,64.0,,1417.0,,Europe/Oslo
1423,NO,Fister-Tonnevik,59.1667,6.05,50.0,,1423.0,,Europe/Oslo
1424,NO,Sauda,59.65,6.3667,5.0,,1424.0,,Europe/Oslo
1425,NO,Ualand-Bjuland,58.55,6.35,196.0,,1425.0,,Europe/Oslo
1426,NO,Lista Fyr,58.1167,6.5667,,,1426.0,,Europe/Oslo
1427,NO,Lista Fyr,58.1167,6.5667,14.0,,1427.0,,Europe/Oslo
1428,NO,Lista Flyplass,58.1,6.6333,1.0,ENLI,1428.0,,Europe/Oslo
1432,NO,Sirdal-Tjorhom,58.8833,6.85,500.0,,1432.0,,Europe/Oslo
1433,NO,Midtlaeger,59.8333,6.9833,1082.0,,1433.0,,Europe/Oslo
1434,NO,Vaagsli,59.7667,7.3667,,,1434.0,,Europe/Oslo
1436,NO,Lindesnes Fyr,57.9833,7.05,13.0,,1436.0,,Europe/Oslo
1439,NO,Konsmo-Hoyland,58.25,7.3167,260.0,,1439.0,,Europe/Oslo
1441,NO,Hovden-Lundane,59.5833,7.3833,,,1441.0,,Europe/Oslo
1442,NO,Byglandsfjord-Solbakken,58.6667,7.8,212.0,,1442.0,,Europe/Oslo
1446,NO,Oyfjell-Trovatn,59.5667,8.2,715.0,,1446.0,,Europe/Oslo
1448,NO,Oksoy Fyr,58.0667,8.05,9.0,,1448.0,,Europe/Oslo
1450,NO,Mosstrand Ii,59.8333,8.1833,977.0,,1450.0,,Europe/Oslo
1452,NO,Kristiansand / Kjevik,58.2,8.0833,1.0,ENCN,1452.0,,Europe/Oslo
1453,NO,Kristiansand / Kjevik,58.2167,8.0833,,,1453.0,,Europe/Oslo
1455,NO,Tveitsund,59.0333,8.5167,252.0,,1455.0,,Europe/Oslo
1459,NO,Nelaug,58.65,8.6333,142.0,,1459.0,,Europe/Oslo
1465,NO,Torungen Fyr,58.4,8.8,12.0,,1465.0,,Europe/Oslo
1467,NO,Lyngor Fyr,58.6333,9.15,4.0,,1467.0,,Europe/Oslo
1474,NO,Lyngdal I Numedal,59.9,9.5333,288.0,,1474.0,,Europe/Oslo
1475,NO,Skien-Geiteryggen,59.1833,9.5667,1.0,ENSN,1475.0,SKE,Europe/Oslo
1476,NO,Jomfruland Fyr,58.85,9.55,12.0,,1476.0,,Europe/Oslo
1477,NO,Kongsberg Iv,59.6667,9.65,168.0,,1477.0,,Europe/Oslo
1482,NO,Ferder Fyr,59.0333,10.5333,6.0,,1482.0,,Europe/Oslo
1483,NO,Torp,59.2,10.2667,8.0,ENTO,1483.0,TRF,Europe/Oslo
1488,NO,Oslo / Fornebu,59.9,10.6333,1.0,ENFB,1488.0,FBU,Europe/Oslo
1490,NO,Tryvasshogda Ii,59.9833,10.6833,528.0,,1490.0,,Europe/Oslo
1492,NO,Oslo-Blindern,59.95,10.7167,94.0,,1492.0,,Europe/Oslo
1494,NO,Rygge,59.3833,10.7833,5.0,ENRY,1494.0,RYG,Europe/Oslo
1495,NO,Stromtangen Fyr,59.15,10.8333,,,1495.0,,Europe/Oslo
1496,NO,Holand-Loken,59.8167,11.4833,152.0,,1496.0,,Europe/Oslo
1497,NO,Prestebakke,59.0,11.5333,157.0,,1497.0,,Europe/Oslo
1498,NO,Magnor,59.9667,12.2167,154.0,,1498.0,,Europe/Oslo
2012,SE,Ritsem,67.7333,17.4667,521.0,,2012.0,,Europe/Stockholm
2020,SE,Katterjakk,68.4167,18.1667,515.0,,2020.0,,Europe/Stockholm
2022,SE,Abisko,68.35,18.8167,394.0,,2022.0,,Europe/Stockholm
2032,SE,Tornetrask Lake,68.2167,19.7167,393.0,,2032.0,,Europe/Stockholm
2036,SE,Nikkaluokta,67.85,19.0333,467.0,,2036.0,,Europe/Stockholm
2043,SE,Esrange,67.9333,21.0667,330.0,,2043.0,,Europe/Stockholm
2044,SE,Kiruna Airport,67.8167,20.3333,452.0,ESNQ,2044.0,KRN,Europe/Stockholm
2045,SE,Kiruna Geofysiska,67.8333,20.4333,408.0,,2045.0,,Europe/Stockholm
2049,SE,Gallivare,67.15,20.65,359.0,ESNG,2049.0,GEV,Europe/Stockholm
2080,SE,Karesuando,68.45,22.5,327.0,,2080.0,,Europe/Stockholm
2096,SE,Pajala,67.2167,23.4,168.0,,2096.0,,Europe/Stockholm
2103,SE,Hemavan-Skorvfjallet,65.7833,15.0667,800.0,,2103.0,,Europe/Stockholm
2104,SE,Hemavan,65.8167,15.1,473.0,,2104.0,,Europe/Stockholm
2105,SE,Abelvattnet,65.5333,14.9833,670.0,,2105.0,,Europe/Stockholm
2118,SE,Dikanas-Skansnas,65.3167,16.0333,525.0,,2118.0,,Europe/Stockholm
2120,SE,Kvikkjokk,66.95,17.75,337.0,,2120.0,,Europe/Stockholm
2124,SE,Arjeplog,66.0333,17.8667,430.0,,2124.0,,Europe/Stockholm
2128,SE,Gunnarn,64.9667,17.7,280.0,ESPD,2128.0,,Europe/Stockholm
2141,SE,Tjakaape,66.3167,19.2167,,,2141.0,,Europe/Stockholm
2142,SE,Jokkmokk,66.6333,19.65,263.0,ESNJ,2142.0,,Europe/Stockholm
2143,SE,Paljamyren,66.2167,19.1333,,,2143.0,,Europe/Stockholm
2145,SE,Tellejaur,66.15,19.6333,,,2145.0,,Europe/Stockholm
2154,SE,Vidsel,65.8667,20.1333,180.0,ESPE,2154.0,,Europe/Stockholm
2159,SE,Fallfors,65.1167,20.7667,195.0,,2159.0,,Europe/Stockholm
2160,SE,Nattavaara,66.75,21.05,327.0,,2160.0,,Europe/Stockholm
2169,SE,Heden,65.8667,21.45,39.0,ESPJ,2169.0,,Europe/Stockholm
2171,SE,Boden,65.8167,21.7,16.0,ESPG,2171.0,,Europe/Stockholm
2176,SE,Ronnskar,65.0333,21.5667,3.0,,2176.0,,Europe/Stockholm
2181,SE,Svartbyn,66.2667,22.85,61.0,,2181.0,,Europe/Stockholm
2183,SE,Lulea Sol,65.55,22.1333,17.0,,2183.0,,Europe/Stockholm
2185,SE,Lulea / Kallax,65.55,22.1333,17.0,,2185.0,,Europe/Stockholm
2186,SE,Lulea / Kallax,65.55,22.1333,17.0,ESPA,2186.0,LLA,Europe/Stockholm
2188,SE,Rodkallen,65.3167,22.3833,1.0,,2188.0,,Europe/Stockholm
2196,SE,Haparanda,65.8333,24.15,5.0,,2196.0,,Europe/Stockholm
2206,SE,Storlien-Visjovalen,63.3,12.1167,642.0,,2206.0,,Europe/Stockholm
2209,SE,Sylarna,63.05,12.2667,1035.0,,2209.0,,Europe/Stockholm
2215,SE,Areskutan,63.4333,13.0833,1280.0,,2215.0,,Europe/Stockholm
2221,SE,Korsvattnet,63.8333,13.5,717.0,,2221.0,,Europe/Stockholm
2222,SE,Gaddede,64.5,14.1333,328.0,,2222.0,,Europe/Stockholm
2226,SE,Ostersund / Froson,63.1833,14.5,376.0,ESPC,2226.0,OSD,Europe/Stockholm
2229,SE,Ostersund Sol,63.2,14.5,376.0,,2229.0,,Europe/Stockholm
2244,SE,Junsele,63.7,16.8667,210.0,,2244.0,,Europe/Stockholm
2245,SE,Vilhelmina,64.5833,16.85,348.0,,2245.0,,Europe/Stockholm
2247,SE,Krangede,63.15,16.1667,183.0,,2247.0,,Europe/Stockholm
2248,SE,Krangede,63.1667,16.1667,223.0,,2248.0,,Europe/Stockholm
2259,SE,Kramfors Flygplats,63.05,17.7667,10.0,ESNK,2259.0,KRF,Europe/Stockholm
2267,SE,Ornskoldsvik Airport,63.4,18.9667,103.0,ESNO,2267.0,OER,Europe/Stockholm
2269,SE,Skagsudde,63.1833,19.0167,11.0,,2269.0,,Europe/Stockholm
2274,SE,Vindeln,64.2167,19.7167,204.0,,2274.0,,Europe/Stockholm
2283,SE,Umea Robacksdalen,63.8167,20.25,10.0,,2283.0,,Europe/Stockholm
2284,SE,Jarnasklubb,63.4333,19.6833,5.0,,2284.0,,Europe/Stockholm
2286,SE,Umea Flygplats,63.8,20.2833,7.0,ESNU,2286.0,UME,Europe/Stockholm
2288,SE,Holmogadd,63.6,20.7667,6.0,,2288.0,,Europe/Stockholm
2293,SE,Skelleftea Airport,64.6333,21.0833,49.0,ESNS,2293.0,SFT,Europe/Stockholm
2296,SE,Bjuroklubb,64.4833,21.5833,36.0,,2296.0,,Europe/Stockholm
2307,SE,Idre,61.9,12.85,875.0,,2307.0,,Europe/Stockholm
2308,SE,Tannas,62.45,12.6667,723.0,,2308.0,,Europe/Stockholm
2316,SE,Sarna,61.7,13.1667,437.0,,2316.0,,Europe/Stockholm
2318,SE,Tandadalen,61.1667,13.0167,830.0,,2318.0,,Europe/Stockholm
2323,SE,Klovsjo,62.5333,14.2,550.0,,2323.0,,Europe/Stockholm
2324,SE,Sveg,62.0333,14.3667,360.0,,2324.0,,Europe/Stockholm
2338,SE,Edsbyn,61.3667,15.7167,184.0,,2338.0,,Europe/Stockholm
2355,SE,Kuggoren,61.7,17.5333,8.0,,2355.0,,Europe/Stockholm
2365,SE,Sundvall-Harnlsand Flygplats,62.5333,17.45,6.0,,2365.0,,Europe/Stockholm
2366,SE,Sundsvall-Harnosand Flygplats,62.5333,17.45,4.0,ESNN,2366.0,SDL,Europe/Stockholm
2368,SE,Bramon,62.2167,17.75,20.0,,2368.0,,Europe/Stockholm
2376,SE,Soderhamn,61.2667,17.1,26.0,ESCL,2376.0,,Europe/Stockholm
2382,SE,Lungo,62.6167,18.0667,10.0,,2382.0,,Europe/Stockholm
2400,SE,Ostmark,60.35,12.65,308.0,,2400.0,,Europe/Stockholm
2408,SE,Blomskog,59.2167,12.0833,170.0,,2408.0,,Europe/Stockholm
2410,SE,Malung,60.6833,13.7167,308.0,,2410.0,,Europe/Stockholm
2415,SE,Karlstad Sol,59.3667,13.4667,46.0,,2415.0,,Europe/Stockholm
2417,SE,Naven,58.7,13.1167,53.0,,2417.0,,Europe/Stockholm
2418,SE,Karlstad Flygplats,59.3667,13.4667,46.0,ESSQ,2418.0,KSD,Europe/Stockholm
2424,SE,Stalldalen,59.95,14.95,210.0,,2424.0,,Europe/Stockholm
2432,SE,Orebro,59.2333,15.05,53.0,,2432.0,,Europe/Stockholm
2433,SE,Falun,60.6167,15.6667,157.0,,2433.0,,Europe/Stockholm
2435,SE,Borlange,60.4333,15.5167,145.0,ESSD,2435.0,BLE,Europe/Stockholm
2443,SE,Gavle / Sandviken Air Force Base,60.6,16.95,79.0,ESSK,2443.0,,Europe/Stockholm
2446,SE,Vasteras / Hasslo,59.5833,16.6333,6.0,ESOW,2446.0,VST,Europe/Stockholm
2450,SE,Eggegrund,60.7333,17.5667,5.0,,2450.0,,Europe/Stockholm
2453,SE,Gavle,60.7167,17.1667,16.0,,2453.0,,Europe/Stockholm
2456,SE,Films Kyrkby,60.2333,17.9,39.0,,2456.0,,Europe/Stockholm
2458,SE,Uppsala,59.8833,17.6,21.0,ESCM,2458.0,,Europe/Stockholm
2460,SE,Stockholm / Arlanda,59.65,17.95,38.0,ESSA,2460.0,ARN,Europe/Stockholm
2464,SE,Stockholm / Bromma,59.35,17.95,14.0,ESSB,2464.0,,Europe/Stockholm
2476,SE,Floda,59.05,16.4,19.0,,2476.0,,Europe/Stockholm
2483,SE,Stockholm Kth,59.35,18.0667,30.0,,2483.0,,Europe/Stockholm
2485,SE,Stockholm / Observatoriet,59.5667,18.1,44.0,,2485.0,,Europe/Stockholm
2487,SE,Stavsnas,59.3,18.7,,,2487.0,,Europe/Stockholm
2488,SE,Orskar,60.5333,18.3833,8.0,,2488.0,,Europe/Stockholm
2489,SE,Harsfjarden,59.0667,18.1167,4.0,,2489.0,,Europe/Stockholm
2496,SE,Svenska Hogarna,59.45,19.5,12.0,,2496.0,,Europe/Stockholm
2499,SE,Almagrundet,59.15,19.1333,25.0,,2499.0,,Europe/Stockholm
2500,SE,Nordkoster,58.9,11.0,10.0,,2500.0,,Europe/Stockholm
2501,SE,Vaderoarna,58.5833,11.0667,,,2501.0,,Europe/Stockholm
2505,SE,Maseskar,58.1,11.3333,16.0,,2505.0,,Europe/Stockholm
2508,SE,Maseskar Light House,58.1,11.35,14.0,,2508.0,,Europe/Stockholm
2512,SE,Goteborg / Save,57.7833,11.8833,20.0,ESGP,2512.0,GSE,Europe/Stockholm
2513,SE,Goteborg,57.7,12.0,5.0,,2513.0,,Europe/Stockholm
2516,SE,Vinga,57.6333,11.6167,19.0,,2516.0,,Europe/Stockholm
2517,SE,Trubaduren,57.6,11.6333,26.0,,2517.0,,Europe/Stockholm
2518,SE,Nidingen,57.3,11.9,2.0,,2518.0,,Europe/Stockholm
2519,SE,Ringhals,57.2667,12.1167,,,2519.0,,Europe/Stockholm
2520,SE,Satenas,58.4333,12.7,54.0,ESIB,2520.0,,Europe/Stockholm
2526,SE,Goteborg / Landvetter,57.6667,12.3,169.0,ESGG,2526.0,GOT,Europe/Stockholm
2527,SE,Goteborg / Landvetter,57.6667,12.3,155.0,,2527.0,,Europe/Stockholm
2535,SE,Skovde Flygplats,58.45,13.9667,98.0,ESGR,2535.0,KVB,Europe/Stockholm
2536,SE,Rangedala,57.7833,13.1667,297.0,,2536.0,,Europe/Stockholm
2545,SE,Axstal,58.5667,14.5667,91.0,,2545.0,,Europe/Stockholm
2550,SE,Jonkoping Flygplats,57.7667,14.0833,226.0,ESGJ,2550.0,JKG,Europe/Stockholm
2556,SE,Hagshult,57.3,14.1333,169.0,ESMV,2556.0,,Europe/Stockholm
2562,SE,Linkoping / Malmen,58.4,15.5167,93.0,ESCF,2562.0,,Europe/Stockholm
2564,SE,Malexander,58.0667,15.2333,200.0,,2564.0,,Europe/Stockholm
